symbol,Date,Close,High,low,Open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,36.99318101,36.99318101,36.38396555,36.54816815,109143444,0,1
AAPL,2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,36.63145933,36.75520622,36.51961118,36.72902899,99215432,0,1
AAPL,2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,36.75520622,37.07885193,36.59576311,36.62432009,104998520,0,1
AAPL,2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,36.97414303,37.11930765,36.76234546,36.89085185,82715088,0,1
AAPL,2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,36.88371261,37.01459874,36.74330748,36.94558605,83085468,0,1
AAPL,2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,35.45348412,36.93130756,34.74907874,36.93130756,259530800,0,1
AAPL,2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,34.60629387,34.76573698,33.91378723,34.6824458,286254456,0,1
AAPL,2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,34.88472437,35.08938269,34.54204068,35.02037,134996616,0,1
AAPL,2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,34.54442043,35.10128143,34.2302937,35.10128143,124896812,0,1
AAPL,2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,34.33738236,34.38254997,33.8423948,34.10654681,125395328,0,1
AAPL,2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,33.85667328,34.38735707,33.84001505,34.21601522,196722992,0,1
AAPL,2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,34.82523068,34.92042059,34.18745824,34.18745824,125796528,0,1
AAPL,2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,34.50872421,34.95135732,34.49206597,34.95135732,98288680,0,1
AAPL,2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,34.71338253,34.7608109,34.41353429,34.63009135,84258716,0,1
AAPL,2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,34.65626858,34.9109016,34.53487764,34.68958505,74693460,0,1
AAPL,2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,34.81095219,35.02037,34.53252169,34.53728118,103991904,0,1
AAPL,2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,34.70148379,35.28690177,34.59677488,35.02274975,102098644,0,1
AAPL,2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,34.20411648,34.78239522,34.17793925,34.50872421,97694572,0,1
AAPL,2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,34.70386353,34.77049648,34.06849464,34.38497732,87663756,0,1
AAPL,2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,34.19221774,34.53728118,33.85905303,34.43733177,124467920,0,1
AAPL,2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,34.27312917,34.49682547,34.21601522,34.37545833,89315916,0,1
AAPL,2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,34.14938228,34.5777369,34.05419236,34.47778749,57033200,0,1
AAPL,2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,34.2897874,34.45636975,33.96464245,34.19459749,83035180,0,1
AAPL,2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,33.96614169,34.14938228,33.88998976,34.03515438,93497496,0,1
AAPL,2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,34.31120513,34.44685076,34.0065974,34.0065974,74021404,0,1
AAPL,2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,34.52062295,34.73242051,34.11844555,34.2945469,84121864,0,1
AAPL,2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,34.6324711,34.70862303,34.35880009,34.44209127,73244624,0,1
AAPL,2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,34.6824458,34.78715471,34.463509,34.71338253,94471856,0,1
AAPL,2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788,35.16553463,35.33687647,34.61105337,34.62533185,99691152,0,1
AAPL,2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788,35.46776261,35.5367753,35.06082572,35.21312958,79847152,0,1
AAPL,2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713,35.5915095,35.91039572,35.35591446,35.41540816,92974852,0,1
AAPL,2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795,35.71525639,35.72715513,35.37971194,35.50583858,70855180,0,1
AAPL,2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419,35.93895269,36.03414261,35.68431967,35.81044631,82461676,0,1
AAPL,2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326,35.77712984,36.11029454,35.74143362,36.05318059,68213304,0,1
AAPL,2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002,35.7604716,35.80092731,35.42968664,35.69383866,98684008,0,1
AAPL,2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730,36.19358572,36.27687689,35.67242093,35.83424378,84490920,0,1
AAPL,2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649,36.34826933,36.6100416,36.12457303,36.12457303,74450596,0,1
AAPL,2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136,36.51961118,36.63145933,36.42442126,36.49343395,60688544,0,1
AAPL,2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875,35.82948429,36.64573782,35.05368648,36.58862387,128703500,0,1
AAPL,2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947,35.57723101,35.75095261,35.50345883,35.67004118,67331788,0,1
AAPL,2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655,35.39399042,35.77475009,35.25120555,35.67242093,77690620,0,1
AAPL,2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526,35.70811715,35.74857286,35.31783849,35.4820411,98902104,0,1
AAPL,2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793,37.3953584,38.0164726,37.16214311,37.90462445,276891172,0,1
AAPL,2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738,37.02173798,37.41201664,36.89085185,37.37394067,104002952,0,1
AAPL,2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532,37.21687731,37.45723185,37.05029496,37.14072538,81398128,0,1
AAPL,2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321,37.7927763,37.81895353,37.28353405,37.37632042,87481284,0,1
AAPL,2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675,38.09500428,38.51146016,37.66426991,37.7428016,143102700,0,1
AAPL,2017-08-09 00:00:00+00:00,161.059998,161.27,159.11,159.26,25640394,38.3282191,38.37819428,37.86416874,37.89986496,102561576,0,1
AAPL,2017-08-10 00:00:00+00:00,155.32,160,154.63,159.9,39081017,37.1121684,38.23040783,36.94729977,38.20651383,156324068,0.63,1
AAPL,2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187,37.62827891,37.88939259,37.29137344,37.41801167,103772748,0,1
AAPL,2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810,38.19456683,38.28058524,37.93173277,38.0679286,87019240,0,1
AAPL,2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774,38.61271191,38.75488124,38.26385944,38.38810826,111747096,0,1
AAPL,2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761,38.45740088,38.83014736,38.26624884,38.69395153,109287044,0,1
AAPL,2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694,37.71907613,38.40005527,37.71429733,38.35465666,107702776,0,1
AAPL,2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525,37.63305771,38.11093781,37.44668447,37.71907613,108050100,0,1
AAPL,2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653,37.5637651,37.72624433,37.06201489,37.63305771,104582612,0,1
AAPL,2017-08-22 00:00:00+00:00,159.78,160,158.02,158.23,21297812,38.17784102,38.23040783,37.75730654,37.80748395,85191248,0,1
AAPL,2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189,38.22562903,38.34270966,37.96279498,38.00819359,76792756,0,1
AAPL,2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621,38.0559816,38.40722347,37.88394476,38.33315205,76118484,0,1
AAPL,2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218,38.19695623,38.36421426,38.0559816,38.14677882,100060872,0,1
AAPL,2017-08-28 00:00:00+00:00,161.47,162,159.93,160.14,25279674,38.5816497,38.70828793,38.21368203,38.26385944,101118696,0,1
AAPL,2017-08-29 00:00:00+00:00,162.91,163.12,160,160.1,29307862,38.92572337,38.97590079,38.23040783,38.25430184,117231448,0,1
AAPL,2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946,39.030857,39.15988462,38.85404136,39.13838002,107895784,0,1
AAPL,2017-08-31 00:00:00+00:00,164,164.52,163.48,163.64,26412439,39.18616803,39.31041685,39.0619192,39.10014961,105649756,0,1
AAPL,2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568,39.19811503,39.41077167,39.09776021,39.37732007,66034272,0,1
AAPL,2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054,38.72740313,39.24590304,38.36421426,39.12643302,117268216,0,1
AAPL,2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047,38.68678333,38.94483858,38.35465666,38.87793537,84716188,0,1
AAPL,2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995,38.53147229,38.76563354,38.31642625,38.72979253,86891980,0,1
AAPL,2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159,37.90305997,38.50518889,37.87916596,38.43589627,112732636,0,1
AAPL,2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926,38.58881791,38.72023493,38.20412443,38.34987786,124115704,0,1
AAPL,2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119,38.43589627,39.17661043,37.93651157,38.85404136,284556476,0,1
AAPL,2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752,38.14677882,38.22085023,37.73102313,38.19934563,177575008,0,1
AAPL,2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646,37.81943095,38.0870438,37.77403234,37.98907838,92294584,0,1
AAPL,2017-09-15 00:00:00+00:00,159.88,160.97,158,158.47,48203642,38.20173503,38.46217968,37.75252773,37.86482956,192814568,0,1
AAPL,2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718,37.91261757,38.34987786,37.75133303,38.25669124,111758872,0,1
AAPL,2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352,37.92695397,38.17545162,37.85766136,38.11332721,81389408,0,1
AAPL,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,37.29137344,37.81465215,36.75614773,37.72863373,206772956,0,1
AAPL,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,36.65101411,37.22685963,36.49809248,37.22685963,146573528,0,1
AAPL,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,36.29260404,36.38340125,35.97481377,36.32366624,184457696,0,1
AAPL,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,35.97242437,36.27826763,35.6402977,35.83861794,175689336,0,1
AAPL,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,36.5912791,36.77765233,36.24481603,36.26632063,141883940,0,1
AAPL,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,36.85172375,36.96854154,36.68685512,36.74897953,99838208,0,1
AAPL,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,36.6247307,36.86367075,36.48614548,36.77048413,87586368,0,1
AAPL,2017-09-29 00:00:00+00:00,154.12,154.13,152,153.21,25856530,36.82544034,36.82782975,36.31888744,36.6080049,103426120,0,1
AAPL,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,36.75136893,36.90429056,36.49092428,36.85889195,74099440,0,1
AAPL,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,36.91145876,37.05721219,36.77526293,36.79915694,64585552,0,1
AAPL,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,36.67251871,36.76331593,36.42879986,36.70835972,79376708,0,1
AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,37.12889421,37.14084121,36.80871454,36.83977675,84131200,0,1
AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,37.1073896,37.15278821,36.93057397,37.02853939,65694996,0,1
AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,37.23641723,37.44907387,37.15159351,37.22924903,64800516,0,1
AAPL,2017-10-10 00:00:00+00:00,155.9,158,155.1,156.055,15456331,37.25075363,37.75252773,37.05960159,37.28778934,61825324,0,1
AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,37.40606466,37.50880888,37.21491262,37.26747944,66430772,0,1
AAPL,2017-10-12 00:00:00+00:00,156,157.37,155.7299,156.35,16045720,37.27464764,37.6019955,37.21010993,37.35827665,64182880,0,1
AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,37.51119829,37.5804909,37.37261306,37.44907387,65150432,0,1
AAPL,2017-10-16 00:00:00+00:00,159.88,160,157.65,157.9,23894630,38.20173503,38.23040783,37.66889872,37.72863373,95578520,0,1
AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,38.34270966,38.43828568,38.04642399,38.17784102,75265752,0,1
AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,38.17306222,38.40005527,38.13483181,38.33076265,64634636,0,1
AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,37.26986884,37.53270289,37.04048639,37.45385267,168445304,0,1
AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,37.33438265,37.69279272,37.26509003,37.42040107,94448984,0,1
AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,37.31526745,37.67845632,37.15517761,37.48730428,86617844,0,1
AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,37.53748169,37.61394251,37.32243565,37.34394025,68550924,0,1
AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,37.37261306,37.64500471,37.1002214,37.49208308,80506216,0,1
AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,37.61155311,37.71178846,37.46102087,37.5685439,67006764,0,1
AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,38.95917498,39.09059201,37.91978577,38.0607604,175616600,0,1
AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,39.83608496,40.15865403,39.11926481,39.15988462,175693168,0,1
AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,40.39042588,40.53615541,39.88865177,40.11803422,141898688,0,1
AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,39.87670477,40.60547192,39.57086151,40.58874612,132403388,0,1
AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,40.16821163,40.26139825,39.49201129,40.05590981,130840160,0,1
AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174,58683826,41.21715844,41.63769293,40.88742118,41.57556852,234735304,0,1
AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,41.63530353,41.81211917,41.03078521,41.18490154,136970264,0,1
AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,41.76910996,41.87424358,41.4799925,41.55406391,95643656,0,1
AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,23907639,42.11079423,42.11079423,41.65441873,41.73326895,95630556,0,1
AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,42.02477581,42.07614792,41.37008008,41.84079197,114546124,0,1
AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,41.88619058,42.0564499,41.79026984,41.9917034,100244732,0.63,1
AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,41.71832928,41.84542427,41.58164222,41.60562241,67312100,0,1
AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,41.08765039,41.60082637,41.0492821,41.49531355,94353804,0,1
AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,40.54569819,40.84298056,40.37783689,40.75912185,114809404,0,1
AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,41.03009795,41.21474538,40.83825646,41.0492821,93989304,0,1
AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,40.80228618,41.09964049,40.67998723,41.01570984,86663244,0,1
AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,40.76151987,40.90060494,40.66080309,40.83585844,63897548,0,1
AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,41.51929374,41.65358278,40.95336135,40.95336135,99501884,0,1
AAPL,2017-11-22 00:00:00+00:00,174.96,175,173.05,173.36,24997274,41.95573312,41.96532519,41.49771157,41.57205015,99989096,0,1
AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,41.95813114,42.08522612,41.88041136,41.98930538,56106076,0,1
AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,41.7471055,41.98450934,41.56725411,41.97731529,82145252,0,1
AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,41.50250761,41.93415095,41.21234736,41.79746389,101873768,0,1
AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,40.64161894,41.46653733,40.08527863,41.39699479,163153296,0,1
AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,41.20994934,41.27949188,40.392225,40.8694307,160689472,0,1
AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,41.01810785,41.16678501,40.40661312,40.75432581,158360320,0,1
AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,40.71835553,41.39459677,40.67758922,41.36102451,128460208,0,1
AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,40.67998723,41.13081473,40.38263293,40.54090216,108033712,0,1
AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,40.52891206,40.81540334,39.91741733,40.16681126,112897428,0,1
AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,40.60325064,40.87182872,40.50493188,40.5337081,97878452,0,1
AAPL,2017-12-08 00:00:00+00:00,169.37,171,168.82,170.49,23096872,40.61524073,41.00611776,40.48334971,40.88381881,92387488,0,1
AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,41.40658687,41.45934327,40.47615565,40.57447442,132368204,0,1
AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457,41.17397906,41.33944234,41.11666642,41.2818899,75781828,0,1
AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172,172.5,23142242,41.31066612,41.61521448,41.24591962,41.36582055,92568968,0,1
AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,41.29867603,41.51689572,41.16198897,41.34184036,80877228,0,1
AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,41.71832928,41.76628965,41.35622847,41.63679665,148218528,0,1
AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,42.30584383,42.49288928,41.93175293,41.93654897,115326132,0,1
AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,41.85501634,42.05884792,41.7471055,41.97251925,108315488,0,1
AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,41.80945399,42.06604198,41.54567194,41.93415095,92001568,0,1
AAPL,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826,41.96772321,42.20992309,41.74950352,41.76628965,81427304,0,1
AAPL,2017-12-22 00:00:00+00:00,175.01,175.42,174.5,174.68,16052615,41.96772321,42.06604198,41.84542427,41.8885886,64210460,0,1
AAPL,2017-12-26 00:00:00+00:00,170.57,171.47,169.68,170.8,32968167,40.90300296,41.11882464,40.68957931,40.95815739,131872668,0,1
AAPL,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062,40.91019702,40.95336135,40.69677336,40.79029609,86688248,0,1
AAPL,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171,15997739,41.02530191,41.20994934,40.8814208,41.00611776,63990956,0,1
AAPL,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711,40.58166847,40.907799,40.57927045,40.89101287,102574844,0,1
AAPL,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048,41.3082681,41.31786018,40.58886253,40.8046842,100192192,0,1
AAPL,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653,41.30107405,41.85741436,41.23632755,41.3730146,115278612,0,1
AAPL,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345,41.49291553,41.59842835,41.26510377,41.37541262,88845380,0,1
AAPL,2018-01-05 00:00:00+00:00,175,175.37,173.05,173.44,23016177,41.96532519,42.05405188,41.49771157,41.5912343,92064708,0,1
AAPL,2018-01-08 00:00:00+00:00,174.35,175.61,173.93,174.35,20134092,41.80945399,42.11160433,41.70873721,41.80945399,80536368,0,1
AAPL,2018-01-09 00:00:00+00:00,174.33,175.06,173.41,174.55,21262614,41.80465795,41.97971331,41.58404024,41.85741436,85050456,0,1
AAPL,2018-01-10 00:00:00+00:00,174.29,174.3,173,173.16,23589129,41.79506588,41.79746389,41.48572148,41.52408978,94356516,0,1
AAPL,2018-01-11 00:00:00+00:00,175.28,175.49,174.49,174.59,17523256,42.03246972,42.08282811,41.84302625,41.86700643,70093024,0,1
AAPL,2018-01-12 00:00:00+00:00,177.09,177.36,175.65,176.18,25039531,42.46651108,42.53125758,42.1211964,42.24829139,100158124,0,1
AAPL,2018-01-16 00:00:00+00:00,176.19,179.39,176.14,177.9,29159005,42.25068941,43.01805535,42.23869931,42.66075058,116636020,0,1
AAPL,2018-01-17 00:00:00+00:00,179.1,179.25,175.07,176.15,32752734,42.94851281,42.98448309,41.98211132,42.24109733,131010936,0,1
AAPL,2018-01-18 00:00:00+00:00,179.26,180.1,178.25,179.37,30234512,42.98688111,43.18831467,42.74468123,43.01325932,120938048,0,1
AAPL,2018-01-19 00:00:00+00:00,178.46,179.58,177.41,178.61,30827809,42.79503962,43.06361771,42.54324767,42.8310099,123311236,0,1
AAPL,2018-01-22 00:00:00+00:00,177,177.78,176.6,177.3,26023683,42.44492891,42.63197436,42.34900817,42.51686947,104094732,0,1
AAPL,2018-01-23 00:00:00+00:00,177.04,179.44,176.82,177.3,31702531,42.45452099,43.03004545,42.40176458,42.51686947,126810124,0,1
AAPL,2018-01-24 00:00:00+00:00,174.22,177.3,173.2,177.25,50562257,41.77827975,42.51686947,41.53368185,42.50487938,202249028,0,1
AAPL,2018-01-25 00:00:00+00:00,171.11,174.95,170.53,174.51,39661804,41.03249597,41.9533351,40.89341089,41.84782228,158647216,0,1
AAPL,2018-01-26 00:00:00+00:00,171.51,172,170.06,172,37121805,41.12841671,41.24591962,40.78070401,41.24591962,148487220,0,1
AAPL,2018-01-29 00:00:00+00:00,167.96,170.16,167.07,170.16,48434424,40.27712011,40.8046842,40.06369646,40.8046842,193737696,0,1
AAPL,2018-01-30 00:00:00+00:00,166.97,167.37,164.7,165.53,45137026,40.03971627,40.13563702,39.49536605,39.6944016,180548104,0,1
AAPL,2018-01-31 00:00:00+00:00,167.43,168.44,166.5,166.87,30984099,40.15002513,40.392225,39.9270094,40.01573609,123936396,0,1
AAPL,2018-02-01 00:00:00+00:00,167.78,168.62,166.76,167.17,38099665,40.23395578,40.43538934,39.98935788,40.08767664,152398660,0,1
AAPL,2018-02-02 00:00:00+00:00,160.5,166.8,160.1,166,85436075,38.48819825,39.99894996,38.39227751,39.80710847,341744300,0,1
AAPL,2018-02-05 00:00:00+00:00,156.49,163.88,156,159.1,66090446,37.5265928,39.29872853,37.40908989,38.15247565,264361784,0,1
AAPL,2018-02-06 00:00:00+00:00,163.03,163.72,154,154.83,66625484,39.09489695,39.26036023,36.92948617,37.12852171,266501936,0,1
AAPL,2018-02-07 00:00:00+00:00,159.54,163.4,159.07,163.09,50852130,38.25798847,39.18362364,38.14528159,39.10928506,203408520,0,1
AAPL,2018-02-08 00:00:00+00:00,155.15,161,155.03,160.29,49594129,37.20525831,38.60809918,37.17648209,38.43783986,198376516,0,1
AAPL,2018-02-09 00:00:00+00:00,156.41,157.89,150.24,157.07,66723743,37.65848382,38.01482009,36.1729468,37.81739054,266894972,0.63,1
AAPL,2018-02-12 00:00:00+00:00,162.71,163.89,157.51,158.5,60560145,39.17532065,39.45942659,37.92332835,38.16168842,242240580,0,1
AAPL,2018-02-13 00:00:00+00:00,164.34,164.75,161.65,161.95,32104756,39.56777208,39.66648686,38.92010683,38.99233716,128419024,0,1
AAPL,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.04,39669178,40.29729836,40.33822888,39.21625116,39.254774,158676712,0,1
AAPL,2018-02-15 00:00:00+00:00,172.99,173.09,169,169.79,50609595,41.65041312,41.6744899,40.6897498,40.87995632,202438380,0,1
AAPL,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793,41.51558318,42.0910181,41.35667646,41.49872944,158555172,0,1
AAPL,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012,41.37593788,41.95618816,41.27240775,41.42409143,134124048,0,1
AAPL,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514,41.18813904,41.92248068,41.17369297,41.61189028,143334056,0,1
AAPL,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116,41.53243692,41.88155016,41.3422304,41.3638995,122016464,0,1
AAPL,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232,42.25474017,42.29085534,41.78283538,41.81413519,133316928,0,1
AAPL,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432,43.09020427,43.19132672,42.42568528,42.45939276,147545728,0,1
AAPL,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165,42.95055897,43.45376357,42.89518239,43.12150407,154740660,0,1
AAPL,2018-02-28 00:00:00+00:00,178.12,180.62,178.05,179.26,33604574,42.88555168,43.48747105,42.86869794,43.16002691,134418296,0,1
AAPL,2018-03-01 00:00:00+00:00,175,179.78,172.66,178.54,48801970,42.1343563,43.28522614,41.57095976,42.98667413,195207880,0,1
